"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"170","Damon Severson","CBJ","D","71","1318.8333333333","18.575117370892","5.15","-7.4","5.32","4.87","-4.51","5.51","2.87","-2.82","5.14","0.32","-0.17","4.72","0.45","-0.35","7.36","4.8","-2.01","6.06","2.52","-1.2","8.14","0.34","0.06","5.41","3.03","-1.08","4.63","0.03","-0.06","1.94","1.28","-5.25","3.23","-0.07","-0.33","11.11","9.47","90.78","1.003","7.55","12.01","8.6","37.26","46.76","18.79","19.61","19.88","48.59"
"760","Jack Devine","FLA","R","6","50.016666666667","8.3361111111111","-10.17","-7.4","-0.86","-9.5","-8.83","-0.06","-6.23","-7.64","1.15","-3.54","0.53","-53.57","-1.36","-1.04","-1.99","-18.62","-7.7","-10.60","-7.66","-1.7","-12.79","-1.89","0.98","-57.14","-14.62","-8","-7.34","-1.57","-0.63","-71.43","-0.19","-8.86","4.55","-0.68","0.03","-28.57","0.00","85.00","0.850","15.59","22.79","2.4","47.98","86.67","20.39","23.99","4.8","80.95"
"590","Pavel Dorofeyev","VGK","R","78","1040.1333333333","13.335042735043","5.54","-7.46","5.95","1.36","-4.58","3.98","0.38","-2.9","3.60","-0.02","-0.69","6.98","0.14","-0.41","5.94","2.3","-4.92","7.23","0.64","-1.63","5.65","-0.63","-0.1","-10.34","2.21","-4.39","8.34","0.64","-0.52","27.58","10.1","-4.87","7.68","0.18","-0.29","19.05","9.21","89.89","0.991","11.42","9.86","6.63","45.05","63.26","23.25","14.77","13.44","63.36"
"371","Clayton Keller","UTA","R","77","1132.4","14.706493506494","2.96","-7.59","4.86","3.75","-5.1","5.57","3.95","-3.17","6.82","1.04","-0.15","10.13","0.32","-0.29","5.71","4.99","-2.14","6.46","1.82","-0.15","3.88","0.42","-0.02","8.03","4.23","-2.66","8.47","0.58","-0.04","11.75","4.06","-10.13","7.88","0.27","-0.15","13.68","11.94","89.62","1.016","13.78","13.78","5.99","46.47","69.71","24.16","19.6","13.35","64.41"
"523","Tyler Tucker","STL","D","64","827.26666666667","12.926041666667","3.23","-7.64","5.00","3.29","-4.42","4.90","1.46","-5.64","6.92","0.79","0.83","1.00","0.18","-0.24","4.20","1.54","-3.25","4.79","0.44","-0.87","3.05","0.06","0.59","-7.53","1.47","-3.18","6.10","0.64","-0.19","15.90","-1.43","-9.45","4.10","0.36","0.55","2.36","10.99","85.49","0.965","5.73","13.13","6.89","53.67","45.40","13.78","18.42","13.78","50.00"
"278","Danton Heinen","CBJ, PIT","L","42","452.15","10.765476190476","-5.24","-7.69","1.26","-3.48","-6.13","1.98","-3.37","-5.1","2.16","-0.24","-0.26","0.41","-0.37","-0.88","6.38","-4.25","-7.25","3.75","-2.52","-2.82","1.49","-0.16","0.06","-6.20","-2.31","-5.91","5.20","0.11","-0.5","17.73","-4.87","2.75","-3.94","-0.23","-0.12","-3.57","8.65","90.63","0.993","7.3","13.4","12.21","48.3","37.41","13","17.38","20.97","38.28"
"56","Mattias Ekholm","EDM","D","78","1360.45","17.441666666667","13.61","-7.81","9.42","10.87","-2.98","8.18","7.4","-0.42","6.79","1.51","0.11","12.66","1.09","0","9.35","9.82","-4.84","13.09","4.31","-1.02","10.88","0.95","0.39","11.20","7.35","-5.1","14.58","0.4","-0.06","9.50","8.91","-5.35","7.60","0.37","-0.34","25.68","10.93","88.36","0.993","7.63","11.6","5.51","44.72","58.05","20.29","17.99","13.19","60.61"
"652","Mavrik Bourque","DAL","C","78","1066.8166666667","13.677136752137","6.63","-7.81","6.94","5.83","-3.06","6.01","4.33","-1.63","6.04","-0.07","0.38","-4.99","0.43","-0.21","6.16","2.63","-3.8","6.44","1.46","-1.64","7.18","-0.03","0.26","-6.32","1.55","-2.88","5.83","-0.33","0.28","-14.97","3.31","-9.82","7.58","0.31","-0.13","21.08","9.21","90.05","0.993","6.07","12.37","5.79","46.12","51.18","12.54","17.1","14","47.25"
"168","Adam Pelech","NYI","D","78","1361","17.448717948718","7.47","-7.83","6.65","4.68","-5.63","6.20","1.88","-4.61","6.12","-0.37","-0.34","-0.57","0.38","-0.54","8.21","3.25","-4.32","6.87","0.65","-2.28","5.86","0.09","-0.17","5.65","3.46","-2.72","7.45","-0.3","0.06","-7.73","4.61","0.26","2.21","-0.33","-0.31","6.25","7.40","90.89","0.983","5.91","12.52","9.13","49.42","39.30","18.21","19.75","19.13","48.76"
"707","Colton Dach","CHI, EDM","C","57","594.65","10.432456140351","-5.57","-7.91","0.62","-5.17","-5.19","-0.58","-4.45","-1.58","-3.53","-1.32","-0.51","-12.34","-0.53","-0.24","-3.96","-5.1","-5.9","-0.36","-2.87","-1.36","-5.18","-0.83","-0.36","-14.23","-2.97","-6.05","3.53","-0.37","-0.88","11.30","-1.43","-4.55","1.46","-0.29","0.74","-28.84","6.47","90.65","0.971","6.36","14.43","8.07","53.98","44.06","12.81","19.27","15.54","45.20"
"70","Chris Tanev","TOR","D","11","164.75","14.977272727273","-9.08","-7.97","-0.99","-5.85","-5.37","-0.60","-4.79","-9.55","4.65","-0.78","-1.66","9.50","-0.79","0.12","-9.64","-7.91","-0.5","-7.57","-2.09","-0.84","-3.07","-0.6","-0.54","4.76","-7.75","0.46","-10.84","-0.57","-0.65","-8.33","-9.59","-3.58","-3.61","0.37","-0.92","57.14","10.61","91.53","1.021","4.73","15.66","10.2","60.46","31.71","12.02","22.94","20.76","36.67"
"110","Blake Coleman","CGY","L","65","854.2","13.141538461538","2.73","-8.01","4.63","2.88","-5.01","4.74","2.4","-4.15","5.88","0.62","-0.54","11.46","0.28","-0.61","8.30","2.42","-6.11","7.94","2.18","-3.08","11.36","0.55","-0.54","21.08","0.32","-4.04","5.32","0.03","0.11","-1.27","-5.79","6.48","-6.11","0.07","-0.12","8.80","9.20","90.58","0.998","6.18","15.17","15.38","44.6","28.66","13.84","21.14","25.99","34.74"
"256","Nick Schmaltz","UTA","C","77","1091.15","14.170779220779","0.1","-8.02","3.91","1.68","-5.12","4.41","2.13","-3.17","5.22","0.98","0.13","6.81","0.1","-0.37","4.60","2.31","-3.63","5.69","0.42","-0.58","2.17","0.34","0.12","3.85","2.52","-4.06","8.44","0.76","-0.18","17.95","3.94","-5.84","5.25","0.1","0.21","-6.67","12.36","88.73","1.011","14.41","13.47","7.59","43.55","65.50","24.08","19.52","15.78","60.41"
"526","Linus Karlsson","VAN","C","74","780.15","10.542567567568","4.78","-8.04","5.65","3.44","-6.51","5.98","2.43","-2.89","5.01","0.94","1.67","-0.97","0.56","-0.44","9.15","3.14","-3.09","5.74","3.67","-1.99","11.72","0.53","0.98","-2.35","-0.71","-1.48","0.71","0.39","0.57","0.73","-2.64","-6.76","2.04","0.17","0.39","-0.27","10.36","83.19","0.935","8.77","13.15","7.54","54.99","53.77","13.77","16.3","16","46.25"
"732","Carter Mazur","DET","L","4","33.283333333333","8.3208333333333","-25.78","-8.06","-8.24","-21.69","-12.43","-6.98","-7.14","0.02","-7.68","-2.8","-2.05","-42.11","-1.3","0.12","-17.83","-9.64","-3.83","-7.10","-4.7","6.42","-24.07","-1.05","-0.3","-33.33","-6.59","-13.67","9.55","-0.93","-1.4","-40.00","-21.65","-7.41","-6.91","-1.52","-1.01","-60.00","0.00","92.86","0.929","5.41","18.03","12.62","50.48","30.00","9.01","21.63","18.03","33.33"
"360","Kevin Rooney","UTA","C","1","9.7333333333333","9.7333333333333","-2.11","-8.39","4.02","-3.85","-0.94","-1.70","-8.62","-7.22","0.73","3.14","-3.03","50.00","-1.73","-2.29","8.81","-8.62","-4.2","-2.32","-7.45","-2.8","-14.04","-3.03","-3.03","-","-1.56","-1.86","2.78","8.22","0","100.00","-8.08","42.83","-27.27","0","0","-","25.00","100.00","1.250","18.49","0","18.49","49.32","50.00","18.49","12.33","36.99","33.33"
"731","Nikita Chibrikov","WPG","R","8","73.266666666667","9.1583333333333","-5.54","-8.39","0.48","-10.53","-10.06","-2.27","-15.1","-10.7","-9.99","0.3","-0.56","8.33","-1.49","-1.08","-12.39","-8.2","-5.27","-5.77","-7.81","-7.55","-7.20","-0.47","-1.12","10.00","-0.52","3.04","-3.27","-0.86","-1.44","-37.50","7.08","-15.34","12.09","2.05","2.37","-50.00","20.00","89.29","1.093","13.92","16.38","5.73","48.32","70.83","18.84","19.65","9.83","65.71"
"724","Simon Edvinsson","DET","D","68","1326.95","19.513970588235","4.05","-8.43","5.37","4.11","-7.25","6.89","1.42","-4.9","6.01","0.3","-0.15","5.03","0.32","-0.29","5.67","1.95","-3.78","5.27","0.24","-1.63","4.03","-0.27","0.28","-12.10","2.28","-2.85","6.23","0.44","-0.22","16.72","1.2","-5.84","3.54","0.35","-0.39","35.00","8.68","90.53","0.992","4.34","12.93","8.46","44.85","33.92","14.56","19.9","19.49","42.76"
"686","Matthew Kessel","STL","D","28","333.23333333333","11.90119047619","-3.13","-8.44","2.11","-0.99","-5.09","2.40","-2.45","-4.53","1.55","-0.01","-0.37","4.55","-0.45","-0.3","-2.08","-4.6","-4.56","-0.48","-2.27","-0.65","-4.55","-0.49","-0.31","-7.14","-3.1","-5.21","2.50","0.3","0.28","-2.50","2.61","-17.04","10.12","0.37","-0.39","28.75","10.00","92.65","1.026","8.46","12.24","5.58","53.12","60.26","14.94","17.47","11.88","55.70"
"755","Owen Beck","MTL","C","15","137.78333333333","9.1855555555556","-3.83","-8.49","2.27","-5.14","-8.55","2.77","-2.93","-2.89","0.32","-1.23","-2.14","26.44","-0.38","-0.87","4.60","-4.34","-6.58","2.25","-0.74","-3.5","5.60","-0.8","-1.01","3.85","-4.81","-4.1","-0.13","-1.04","-1.1","33.33","-1.33","-7.7","4.19","0.51","-0.45","37.50","8.77","98.00","1.068","11.32","12.19","4.35","52.69","72.22","17.85","16.11","13.06","57.75"
"576","Lassi Thomson","OTT","D","7","87.933333333333","12.561904761905","14.19","-8.54","9.96","7.77","-3.71","6.73","5.33","-2.26","6.89","2.85","-1.57","35.22","1.32","-0.53","16.18","8.02","-4.39","11.96","2.56","-4.06","15.58","0.6","-1.29","24.71","7.27","-0.44","9.73","2.73","0.27","75.00","2.82","-7.15","5.12","0.29","-0.7","50.00","14.89","90.63","1.055","12.28","15.01","7.51","51.18","62.07","17.74","21.15","13.65","56.52"
"59","Nicolas Deslauriers","CAR, PHI","L","27","225.33333333333","8.3456790123457","-8.55","-8.62","-0.24","-8.05","-8.53","0.22","-8.08","-4.61","-4.09","-2.04","-1.24","-22.52","-0.56","-0.69","1.57","-6.96","-6.96","-0.09","-2.3","-1.17","-2.67","-1.07","-0.22","-45.45","-6.22","-7.72","1.58","-1.07","-1.14","1.22","-4.54","-4.87","-0.05","-0.23","-0.23","0.00","2.94","92.11","0.950","7.72","14.64","6.66","51.92","53.70","12.25","19.44","12.78","48.94"
"723","Ville Koivunen","PIT","R","36","407.56666666667","11.321296296296","8.59","-8.65","7.38","3.91","-6.6","6.45","1.35","-5.92","7.13","-1.58","-0.7","-11.54","0.17","-0.6","7.27","2.57","-7.46","9.43","-0.45","-2.77","5.59","-0.76","0.08","-16.92","4.02","-6.25","12.15","-0.46","-0.24","-6.67","12.59","-5.73","9.16","-0.7","-0.87","-39.29","5.10","89.26","0.944","9.72","12.37","4.27","48.58","69.47","19.87","13.99","9.42","67.84"
"365","Adam Fox","NYR","D","52","957.46666666667","18.412820512821","12.77","-8.68","9.51","8.17","-4.79","8.08","4.07","-1.33","5.38","0.49","0.06","4.10","0.92","-0.47","13.74","7.64","-5.7","12.71","4.35","-2.95","17.03","0.5","0.01","9.62","4.39","-3.67","9.71","-0.07","0.29","-9.12","16.19","-1.67","9.23","0.06","-0.25","13.64","10.35","92.01","1.024","9.02","15.48","8.59","39.67","51.25","23.31","22.62","18.67","55.52"
"92","Dylan McIlrath","WSH","D","12","105.75","8.8125","-22.27","-8.78","-7.38","-18.59","-8.44","-8.08","-13.91","-7.6","-8.40","-2.46","-2.15","-14.67","-0.92","-1.36","3.53","-11.32","-11.32","-1.63","-0.33","-6.2","12.26","-1.26","-0.89","-38.46","-14.65","-6.84","-17.18","-0.76","-0.84","35.71","-23.47","7.87","-18.26","-0.91","-0.91","-50.00","3.57","95.00","0.986","3.4","17.02","13.05","46.52","20.69","10.78","23.83","22.7","32.20"
"494","Patrick Giles","S.J","R","3","25.416666666667","8.4722222222222","-1.19","-8.86","2.62","-4.3","-4.95","-1.32","0.32","-11.28","9.87","-1.36","-1.86","33.33","-0.04","1.11","-8.84","-2.51","-5.27","2.40","-0.36","0.64","-2.50","-0.9","-0.47","12.50","-2.87","-7.87","7.94","-0.62","-1.24","-33.33","-8.28","8.45","-8.16","0","-0.67","0.00","11.11","100.00","1.111","4.72","9.44","16.52","51.93","22.22","9.44","11.8","28.33","25.00"
"877","Jett Luchanko","PHI","C","4","35.266666666667","8.8166666666667","-13.82","-8.93","-3.73","-6.24","-8.16","1.08","-4.7","-4.2","-1.03","-3.62","3.5","-69.23","-0.43","-0.11","-3.99","-0.4","-7.02","7.50","-0.74","1.86","-6.25","-0.8","4.7","-66.67","0.46","-11.83","20.83","-3.22","-1.61","-66.67","-16.52","-9.73","-5.67","-0.58","0","-100.00","0.00","72.73","0.727","6.81","11.91","1.7","54.44","80.00","15.31","18.71","5.1","75.00"
"653","Luke Evangelista","NSH","R","77","1061.3166666667","13.783333333333","13.72","-8.96","9.67","8.51","-5.76","8.39","6.45","-3.26","8.73","0.59","-0.38","9.44","0.53","-0.34","7.92","7.95","-3.84","10.63","2.65","-1.85","9.50","0.51","-0.32","14.33","7.06","-2.65","11.53","-0.2","-0.08","-4.40","8.49","-10.65","9.64","0.32","0","12.70","8.94","90.56","0.995","7.29","13.51","6.05","43.98","54.66","17.81","20.75","16.73","51.55"
"769","Lane Hutson","MTL","D","78","1432.2333333333","18.361965811966","6.46","-9.03","6.88","4.32","-6.32","6.68","3.21","-3.86","6.94","1.33","-0.34","14.61","0.7","-0.44","10.29","5.12","-4.85","9.26","2.7","-2.33","11.02","0.51","-0.11","12.98","3.22","-3.36","8.00","0.65","-0.4","19.40","6.97","-8.98","8.73","0.47","0.09","7.86","13.47","90.41","1.039","7.75","9.43","4.52","44.49","63.14","19.27","17.39","13.07","59.59"
"155","Tom Wilson","WSH","R","68","903.98333333333","13.29387254902","3.83","-9.27","5.69","5.41","-8.16","8.24","3.52","-4.51","7.53","0.64","0.03","5.07","0.43","-0.46","7.73","2.91","-6.23","8.25","1.28","-2.29","7.38","0","-0.35","7.84","2.18","-5.25","8.92","0.48","0.36","0.06","1.99","-1.77","2.01","0.4","0.15","7.10","10.96","90.37","1.013","8.83","12.74","10.29","45.27","46.18","16","17.59","21.17","43.04"
"160","Radek Faksa","DAL","C","56","520.58333333333","9.296130952381","-11.46","-9.33","-2.01","-11.43","-8.58","-3.33","-8.86","-4.67","-5.74","-1.47","-0.52","-11.47","-1.04","-0.38","-7.91","-9.73","-5.05","-6.16","-2.53","-0.93","-3.97","-0.36","0.11","-9.93","-9.6","-5.5","-8.69","-0.97","-0.56","-18.91","-11.09","-2.02","-6.46","-0.55","-0.31","-10.00","8.28","92.06","1.003","3.69","13.25","10.6","55.9","25.81","8.3","18.79","20.52","28.80"
"283","Sammy Blais","MTL, TOR","L","21","172.28333333333","8.2039682539683","-8.79","-9.45","-0.07","-4.54","-8.26","2.55","-0.38","-4.78","4.24","-0.77","-1.45","8.79","-0.04","-0.6","5.54","-2.33","-5.79","2.97","0.4","-3.59","8.72","-0.02","-0.93","20.33","-3.64","-2.93","-1.42","-0.75","-0.92","11.83","-11.3","-9.15","-1.31","-0.28","0.26","-13.16","10.39","92.65","1.030","7.66","14.98","6.27","53.28","55.00","14.63","21.59","13.23","52.50"
"502","Oskar Bäck","DAL","C","68","671.35","9.8727941176471","-7.09","-9.64","1.05","-4.83","-8.03","2.20","-2.76","-6.42","4.17","-0.72","-0.53","-0.74","-0.34","-0.51","2.08","-6.49","-6.07","-0.37","-1.23","-1.43","0.80","-0.11","-0.21","3.24","-7.01","-6.2","-1.82","-0.87","-0.36","-15.70","-6.16","-4.63","-1.34","0.05","-0.08","7.14","9.50","91.20","1.007","4.83","14.75","7.69","52.37","38.57","9.21","20.56","17.7","34.22"
"780","Rutger McGroarty","PIT","R","21","235.4","11.209523809524","5.45","-9.75","6.86","1.77","-9.73","7.54","2.13","-6.14","8.29","-0.93","0.77","-14.82","-0.27","-0.1","-1.16","-2.95","0.15","-2.68","-3.38","0.14","-7.47","-1.21","0.66","-36.11","0.58","0.01","0.63","0.01","0.41","-8.44","9.55","-18.53","16.26","0.39","-0.29","25.00","8.47","85.00","0.935","7.9","13.76","4.84","52.25","62.00","17.84","16.57","9.69","64.81"
"592","Jordan Spence","OTT","D","69","1136.0833333333","16.464975845411","15.22","-9.86","10.98","10.71","-6.23","10.16","5.04","-2.64","7.13","0.31","-0.57","8.42","0.69","-0.43","10.38","6.48","-5.15","10.87","3.7","-1.92","11.72","0.51","-0.16","11.49","3.7","-4.31","10.26","-0.11","-0.55","14.15","18.85","-10.25","15.02","-0.19","0.01","-8.76","9.41","89.81","0.992","10.93","13.94","4.49","50.49","70.89","23.55","20.17","10.77","68.62"
"654","Hendrix Lapierre","WSH","C","73","624.66666666667","8.5570776255708","4.55","-9.9","6.36","1.11","-8.27","5.99","-0.4","-5.23","4.84","-0.36","0.01","-3.53","0.22","-0.49","6.41","2.2","-5.25","6.87","0.87","-3.5","9.61","-0.8","0.17","-20.36","1.78","-2.34","4.93","0.14","-0.2","8.92","-1.51","-8.58","3.94","0.49","-0.02","17.92","9.06","89.74","0.988","6.82","11.81","6.63","55.42","50.71","12.29","15.27","11.43","51.82"
"385","Jordan Kyrou","STL","R","67","861.3","12.855223880597","9.3","-9.91","8.87","7.62","-6.67","9.11","5.3","-2.47","7.46","0.34","-0.02","3.78","0.88","-0.57","14.05","9.12","-5.13","13.50","3.08","-2.63","13.45","0.25","0.31","-0.05","8.05","-3.33","13.44","0.15","-0.3","11.98","5.73","-10.8","8.98","-0.03","-0.15","3.21","8.92","89.74","0.987","11.15","12.89","5.29","51.34","67.80","20.27","17.76","11.35","64.10"
"607","Arseny Gritsyuk","N.J","R","66","891.28333333333","13.504292929293","11.38","-9.92","9.17","9.23","-6.28","9.12","5.59","-4.28","8.85","1.01","-0.4","15.13","0.27","-0.31","5.49","5.41","-3.62","8.32","0.59","-1.21","4.06","0.52","0.14","10.35","6.43","-3.2","11.07","0.44","-0.71","27.88","5.94","-10.45","8.60","0.22","-0.01","11.67","8.32","89.40","0.977","7.81","12.59","8.62","45.24","47.54","16.63","18.31","15.42","51.89"
"687","Josh Dunne","BUF","C","33","302.25","9.1590909090909","-9.6","-9.92","-0.12","-7.67","-9.16","0.84","-3.55","-7.81","4.42","-1.56","-0.29","-17.38","-0.53","-0.52","-0.08","-5.59","-7.87","2.72","-1.12","-3.62","6.70","-0.42","0.04","-10.91","-5.97","-5.67","-0.73","-1.04","-0.71","-17.89","-14.52","-5.54","-5.92","-0.52","0.3","-41.67","4.80","89.81","0.946","3.18","18.26","12.31","51.61","20.51","4.76","22.63","21.44","18.18"
"456","Cameron Crotty","OTT","D","4","54.833333333333","13.708333333333","-18.26","-9.95","-4.11","-14.27","-2.5","-7.64","-6.51","-4.85","-1.23","0.92","0.92","0.00","0.08","-0.14","2.21","-1.65","-3.19","2.03","-0.24","-4.05","10.93","0.22","0.62","-5.56","-1.89","1.14","-4.11","-0.52","1.46","-100.00","-36.73","-8.56","-16.86","1.58","-1.14","100.00","14.29","85.00","0.993","4.38","12.04","9.85","56.9","30.77","10.94","16.41","18.6","37.04"
"868","Florian Xhekaj","MTL","L","5","47.983333333333","9.5966666666667","-13.55","-9.97","-3.92","-11.86","-9.17","-5.13","-5.18","-8.4","0.63","-1.27","-1.28","-6.67","-0.83","-1.46","0.31","-6.76","-2.15","-6.58","-1.62","-6.38","5.93","-0.63","-0.02","-20.00","-6.86","5.64","-14.44","-1.26","-1.26","-50.00","-9.39","-19.03","3.01","0.44","-0.46","25.00","7.69","89.47","0.972","10","21.26","7.5","40.01","57.14","12.5","26.26","16.26","43.48"
"656","Brendan Brisson","NYR","C","3","28.783333333333","9.5944444444444","-11.89","-10.24","0.87","-5.29","-13.07","8.55","-0.6","-3.04","2.82","-0.3","3.21","-38.10","-0.94","-0.61","0.00","-11.33","-9.94","2.73","-2","-1.39","0.60","0.65","-0.48","25.00","-12.45","-11.4","2.73","-1.27","-0.64","-66.67","-12.54","-7.15","-0.43","0","6.02","0.00","7.69","80.00","0.877","10.42","10.42","8.34","47.94","55.56","12.51","14.59","16.68","42.86"
"560","Moritz Seider","DET","D","78","1506.4","19.312820512821","6.03","-10.8","7.24","5.94","-9.77","9.55","4.65","-6.34","10.40","0.98","-0.64","17.86","0.42","-0.7","10.61","1.66","-6.61","7.54","0.47","-2.9","7.43","0.33","-0.06","8.62","1.6","-4.95","7.66","0.59","-0.45","27.55","4.19","-4.37","4.29","0.29","-0.36","30.84","9.23","91.10","1.003","4.62","12.39","9.52","44.85","32.68","15.33","20.51","20.99","42.21"
"802","Marc Gatcomb","NYI","C","46","462.3","10.05","-10.29","-10.8","-0.15","-7.01","-10.92","2.14","-4.83","-9.32","4.35","-1.27","-0.94","-5.88","-0.44","-1.24","6.93","-6.56","-8.63","1.30","-0.62","-4.92","8.78","-0.25","-0.09","-4.84","-7.92","-4.94","-4.95","-0.99","-0.9","-8.39","-7.69","-5.8","-1.03","-0.39","-0.25","-5.17","5.78","91.93","0.977","8.05","15.7","8.31","49.97","49.21","15.83","22.58","14.93","51.48"
"386","Keaton Middleton","COL","D","3","31.35","10.45","-29.76","-10.91","-10.20","-30.44","-4.48","-23.25","-15.74","-3.77","-19.24","-2.47","0.91","-26.67","-1.81","1.31","-32.96","-16.26","9.69","-29.73","-5.45","11.35","-35.90","-1.95","3.34","-80.00","-14.41","-2.21","-22.40","0.61","-1.3","40.00","-50.1","-25.73","-23.95","-1.41","-2.11","-40.00","20.00","81.82","1.018","1.91","11.48","7.66","47.85","20.00","3.83","22.97","13.4","22.22"
"405","Michael Pezzetta","TOR","L","6","31.65","5.275","-2.07","-10.91","2.79","-1.01","-7.14","2.68","0.14","-3.22","2.58","-2.36","2.02","-39.13","0.36","-1.19","13.78","-0.12","-2.64","1.73","5.14","-9.26","34.77","0","-1.57","-","-7.02","8.82","-16.98","-2.1","4.79","-42.86","-12.84","-17.62","-1.48","-1.14","0","-100.00","0.00","81.25","0.813","0","24.64","5.69","64.45","0.00","9.48","37.91","9.48","50.00"
"201","Mason Geertsen","BUF","L","5","20.533333333333","4.1066666666667","-19.34","-11.06","-4.87","-13.69","-15.88","0.43","-7.4","-3.82","-4.29","-1.42","0.65","-38.46","-1.54","-0.07","-17.86","-21.72","3.72","-33.85","-6.09","0.04","-17.27","-1.14","2.35","-66.67","-20.84","4.92","-48.25","0","-1.89","0.00","-6.64","-21.12","7.38","-0.41","-0.41","-50.00","0.00","88.89","0.889","5.84","17.53","14.61","58.44","28.57","14.61","17.53","20.45","41.67"
"660","Roby Jarventie","EDM","L","3","23.483333333333","7.8277777777778","-8.71","-11.08","1.46","-10.43","-20.01","11.13","-4.4","-13.52","15.66","-3.65","0.27","-61.54","-0.11","-1.67","24.11","-5.13","-8.87","5.77","2.46","-10.96","58.54","-1.37","-1.83","-","-10.11","2.79","-17.35","-1.83","-0.61","-75.00","-3.07","-8.86","3.47","-1.32","3.69","-100.00","0.00","75.00","0.750","15.33","15.33","7.67","61.32","66.67","23","23","10.22","69.23"
"677","Mikael Pyyhtia","CBJ","L","5","49.4","9.88","4.45","-11.21","6.41","-0.65","-6.16","3.63","-8.53","-9.68","2.56","-1.07","0.43","-20.00","-0.83","-0.81","1.99","-6.24","-6.97","2.03","-6.19","-1.99","-6.46","-1.14","0.36","-57.14","-0.06","-6.64","8.39","0.48","-1.14","50.00","12.04","12.65","-1.24","-0.41","1.34","-50.00","5.00","87.50","0.925","6.07","12.15","10.93","48.58","35.71","14.57","12.15","24.29","37.50"
"813","Adam Engstrom","MTL","D","12","151.53333333333","12.627777777778","1.04","-11.35","5.76","-0.44","-4.69","2.74","-3.57","-1.03","-2.78","-0.55","-1.46","14.17","0.05","-0.29","2.99","-1.03","-6.94","5.93","1.07","-4.88","12.49","-0.84","-2.23","-","-2.8","-2.75","0.73","-0.65","1.21","-35.71","9.59","-12.93","13.05","1.11","-0.2","25.00","11.11","94.92","1.060","9.5","7.52","3.17","58.21","75.00","20.99","13.86","9.9","67.95"
